日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2020-11-20,000002,4836.49,4831.26,4854.82,4774.97,453121,1394980720.0,1.65,-0.11,-5.23,0.47,79.84999999999945
2020-11-23,000002,4819.48,4853.51,4887.55,4799.84,665387,2061809088.0,1.82,0.46,22.25,0.68,87.71000000000004
2020-11-24,000002,4848.28,4828.64,4900.64,4795.91,493783,1525373984.0,2.16,-0.51,-24.87,0.51,104.73000000000047
2020-11-25,000002,4848.28,4822.09,4886.24,4795.91,525685,1627718048.0,1.87,-0.14,-6.55,0.54,90.32999999999993
2020-11-26,000002,4819.48,4840.42,4857.44,4733.08,584040,1788275568.0,2.58,0.38,18.33,0.6,124.35999999999967
2020-11-27,000002,4861.37,4928.13,4966.09,4860.06,667013,2094793744.0,2.19,1.81,87.71,0.69,106.02999999999975
2020-11-30,000002,4939.91,4809.0,5074.75,4809.0,1353477,4289703056.0,5.39,-2.42,-119.13,1.39,265.75
2020-12-01,000002,4823.4,4815.55,4843.04,4735.69,849853,2594740800.0,2.23,0.14,6.55,0.87,107.35000000000036
2020-12-02,000002,4833.88,4865.29,4973.95,4810.31,954562,2996575856.0,3.4,1.03,49.74,0.98,163.63999999999942
2020-12-03,000002,4896.71,4835.18,4904.57,4789.37,533328,1649928176.0,2.37,-0.62,-30.11,0.55,115.19999999999982
2020-12-04,000002,4863.98,4717.37,4866.6,4709.51,812748,2463450640.0,3.25,-2.44,-117.81,0.84,157.09000000000015
2020-12-07,000002,4723.91,4640.13,4740.93,4633.58,630087,1864723136.0,2.28,-1.64,-77.24,0.65,107.35000000000036
2020-12-08,000002,4645.37,4610.02,4663.69,4602.17,513261,1504880960.0,1.33,-0.65,-30.11,0.53,61.51999999999953
2020-12-09,000002,4638.82,4541.95,4644.06,4541.95,637035,1846463888.0,2.21,-1.48,-68.07,0.66,102.11000000000058
2020-12-10,000002,4561.58,4531.47,4581.22,4509.22,578870,1656053696.0,1.59,-0.23,-10.48,0.6,72.0
2020-12-11,000002,4547.18,4515.76,4549.8,4481.73,593672,1686650432.0,1.5,-0.35,-15.71,0.61,68.07000000000062
2020-12-14,000002,4534.09,4575.98,4585.15,4506.6,650710,1868221376.0,1.74,1.33,60.22,0.67,78.54999999999927
2020-12-15,000002,4555.04,4527.55,4558.97,4493.51,518015,1475941744.0,1.43,-1.06,-48.43,0.53,65.46000000000004
2020-12-16,000002,4540.64,4534.09,4553.73,4486.96,468666,1337464336.0,1.47,0.14,6.54,0.48,66.76999999999953
2020-12-17,000002,4535.4,4565.51,4577.29,4494.82,519359,1490903440.0,1.82,0.69,31.42,0.53,82.47000000000025
2020-12-18,000002,4565.51,4521.0,4566.82,4501.36,525459,1499697424.0,1.43,-0.97,-44.51,0.54,65.46000000000004
2020-12-21,000002,4494.82,4477.8,4511.84,4451.62,600942,1692331344.0,1.33,-0.96,-43.2,0.62,60.220000000000255
2020-12-22,000002,4456.86,4462.09,4523.62,4437.22,564349,1590342368.0,1.93,-0.35,-15.71,0.58,86.39999999999964
2020-12-23,000002,4468.64,4433.29,4475.18,4397.95,685093,1905753904.0,1.73,-0.65,-28.8,0.71,77.23000000000047
2020-12-24,000002,4433.29,4447.69,4460.78,4417.58,409858,1142911664.0,0.97,0.32,14.4,0.42,43.19999999999982
2020-12-25,000002,4449.0,4468.64,4484.35,4403.18,425877,1190253568.0,1.82,0.47,20.95,0.44,81.17000000000007
2020-12-28,000002,4479.11,4510.53,4540.64,4437.22,583681,1656263424.0,2.31,0.94,41.89,0.6,103.42000000000007
2020-12-29,000002,4528.86,4523.62,4568.13,4497.44,539043,1544401168.0,1.57,0.29,13.09,0.55,70.69000000000051
2020-12-30,000002,4517.07,4505.29,4540.64,4484.35,499719,1417604480.0,1.24,-0.41,-18.33,0.51,56.289999999999964
2020-12-31,000002,4493.51,4547.18,4560.27,4486.96,651991,1862538336.0,1.63,0.93,41.89,0.67,73.3100000000004
2021-01-04,000002,4507.91,4426.75,4507.91,4392.71,1468441,4079416864.0,2.53,-2.65,-120.43,1.51,115.19999999999982
2021-01-05,000002,4426.75,4443.76,4446.38,4337.73,1162658,3189607200.0,2.45,0.38,17.01,1.2,108.65000000000055
2021-01-06,000002,4429.36,4553.73,4553.73,4420.2,1048801,2972572544.0,3.0,2.47,109.97,1.08,133.52999999999975
2021-01-07,000002,4586.46,4558.97,4651.91,4506.6,1226756,3544224000.0,3.19,0.12,5.24,1.26,145.3099999999995
2021-01-08,000002,4583.84,4630.97,4645.37,4561.58,1028563,3000845600.0,1.84,1.58,72.0,1.06,83.78999999999996
2021-01-11,000002,4651.91,4688.57,4763.18,4621.8,1388121,4142482784.0,3.05,1.24,57.6,1.43,141.3800000000001
2021-01-12,000002,4688.57,4678.09,4691.18,4634.89,980654,2899071744.0,1.2,-0.22,-10.48,1.01,56.289999999999964
2021-01-13,000002,4704.27,4704.27,4746.17,4665.0,940504,2807916704.0,1.74,0.56,26.18,0.97,81.17000000000007
2021-01-14,000002,4708.2,4716.06,4820.78,4691.18,1216323,3681938192.0,2.75,0.25,11.79,1.25,129.59999999999945
2021-01-15,000002,4718.68,4710.82,4812.93,4701.66,1123372,3399072608.0,2.36,-0.11,-5.24,1.16,111.27000000000044
2021-01-18,000002,4743.55,4882.31,4882.31,4695.11,1258282,3847315296.0,3.97,3.64,171.49,1.29,187.20000000000073
2021-01-19,000002,4873.15,4884.93,5025.0,4811.62,1631688,5130233088.0,4.37,0.05,2.62,1.68,213.3800000000001
2021-01-20,000002,4857.44,4782.82,4874.46,4763.18,961435,2946920752.0,2.28,-2.09,-102.11,0.99,111.27999999999975
2021-01-21,000002,4756.64,4730.46,4809.0,4719.98,875253,2650781808.0,1.86,-1.09,-52.36,0.9,89.02000000000044
2021-01-22,000002,4710.82,4620.49,4710.82,4587.77,1058091,3114137408.0,2.6,-2.32,-109.97,1.09,123.04999999999927
2021-01-25,000002,4620.49,4633.58,4665.0,4528.86,973750,2825867840.0,2.95,0.28,13.09,1.0,136.14000000000033
2021-01-26,000002,4620.49,4678.09,4737.0,4606.09,816655,2433266448.0,2.83,0.96,44.51,0.84,130.90999999999985
2021-01-27,000002,4676.78,4638.82,4710.82,4634.89,724303,2146772480.0,1.62,-0.84,-39.27,0.75,75.92999999999938
2021-01-28,000002,4593.0,4511.84,4595.62,4484.35,786041,2240534512.0,2.4,-2.74,-126.98,0.81,111.26999999999953
2021-01-29,000002,4527.55,4428.06,4540.64,4399.26,963685,2691727584.0,3.13,-1.86,-83.78,0.99,141.3800000000001
2021-02-01,000002,4451.62,4464.71,4471.26,4358.67,886694,2456621920.0,2.54,0.83,36.65,0.91,112.59000000000015
2021-02-02,000002,4480.42,4500.06,4518.38,4450.31,716108,2021288064.0,1.52,0.79,35.35,0.74,68.06999999999971
2021-02-03,000002,4500.06,4445.07,4501.36,4426.75,589610,1646692736.0,1.66,-1.22,-54.99,0.61,74.60999999999967
2021-02-04,000002,4441.15,4441.15,4501.36,4380.93,665574,1856062464.0,2.71,-0.09,-3.92,0.68,120.42999999999938
2021-02-05,000002,4456.86,4570.75,4630.97,4456.86,1030261,2954837152.0,3.92,2.92,129.6,1.06,174.11000000000058
2021-02-08,000002,4586.46,4603.47,4685.95,4534.09,832037,2428055232.0,3.32,0.72,32.72,0.86,151.85999999999967
2021-02-09,000002,4585.15,4553.73,4595.62,4526.24,673568,1934330496.0,1.51,-1.08,-49.74,0.69,69.38000000000011
2021-02-10,000002,4535.4,4564.2,4583.84,4501.36,652149,1874968656.0,1.81,0.23,10.47,0.67,82.48000000000047
2021-02-18,000002,4579.91,4718.68,4734.38,4579.91,996922,2956988624.0,3.38,3.38,154.48,1.03,154.47000000000025
2021-02-19,000002,4678.09,4696.42,4722.6,4665.0,758575,2260941136.0,1.22,-0.47,-22.26,0.78,57.600000000000364
2021-02-22,000002,4696.42,4682.02,4760.57,4654.53,852341,2548985168.0,2.26,-0.31,-14.4,0.88,106.03999999999996
2021-02-23,000002,4676.78,4718.68,4723.91,4624.42,861380,2558687600.0,2.12,0.78,36.66,0.89,99.48999999999978
2021-02-24,000002,4706.89,4716.06,4793.29,4651.91,969948,2915177296.0,3.0,-0.06,-2.62,1.0,141.3800000000001
2021-02-25,000002,4781.51,5108.79,5108.79,4771.04,2595404,8382663680.0,7.16,8.33,392.73,2.67,337.75
2021-02-26,000002,5053.8,5123.19,5251.48,4929.44,2529180,8329307904.0,6.3,0.28,14.4,2.6,322.03999999999996
2021-03-01,000002,5123.19,5155.91,5203.04,5017.15,1280834,4229750896.0,3.63,0.64,32.72,1.32,185.89000000000033
2021-03-02,000002,5110.1,5148.06,5319.55,5097.0,1220150,4110315440.0,4.32,-0.15,-7.85,1.26,222.55000000000018
2021-03-03,000002,5103.55,5175.55,5239.7,5056.42,1164841,3876750272.0,3.56,0.53,27.49,1.2,183.27999999999975
2021-03-04,000002,5149.37,5069.51,5254.1,5040.71,1292858,4282826800.0,4.12,-2.05,-106.04,1.33,213.39000000000033
2021-03-05,000002,5005.37,4918.97,5069.51,4858.75,1303284,4141889136.0,4.16,-2.97,-150.54,1.34,210.76000000000022
2021-03-08,000002,4966.09,4874.46,5005.37,4874.46,771960,2440558384.0,2.66,-0.9,-44.51,0.79,130.90999999999985
2021-03-09,000002,4890.17,4850.89,4934.68,4810.31,943415,2952321616.0,2.55,-0.48,-23.57,0.97,124.36999999999989
2021-03-10,000002,4870.53,4807.69,4874.46,4756.64,877518,2695626752.0,2.43,-0.89,-43.2,0.9,117.81999999999971
2021-03-11,000002,4816.86,4867.91,4908.49,4806.38,742679,2305270608.0,2.12,1.25,60.22,0.76,102.10999999999967
2021-03-12,000002,4861.37,4912.42,5026.31,4803.77,901960,2834218944.0,4.57,0.91,44.51,0.93,222.53999999999996
2021-03-15,000002,4887.55,4905.88,4963.48,4881.0,619316,1951738304.0,1.68,-0.13,-6.54,0.64,82.47999999999956
2021-03-16,000002,4912.42,5097.0,5131.04,4887.55,1205423,3904735920.0,4.96,3.9,191.12,1.24,243.48999999999978
2021-03-17,000002,5064.28,5072.13,5166.39,5026.31,718971,2355350656.0,2.75,-0.49,-24.87,0.74,140.07999999999993
2021-03-18,000002,5057.73,5070.82,5146.75,5042.02,482135,1580726128.0,2.06,-0.03,-1.31,0.5,104.72999999999956
2021-03-19,000002,5044.64,4874.46,5044.64,4828.64,989922,3114965952.0,4.26,-3.87,-196.36,1.02,216.0
2021-03-22,000002,4829.95,4930.75,4945.15,4828.64,521950,1638045600.0,2.39,1.15,56.29,0.54,116.50999999999931
2021-03-23,000002,4928.13,4903.26,4934.68,4866.6,422660,1324354576.0,1.38,-0.56,-27.49,0.43,68.07999999999993
2021-03-24,000002,4903.26,4816.86,4913.73,4769.73,559123,1720137536.0,2.94,-1.76,-86.4,0.58,144.0
2021-03-25,000002,4818.17,4789.37,4841.73,4769.73,361695,1107320160.0,1.49,-0.57,-27.49,0.37,72.0
2021-03-26,000002,4795.91,4811.62,4843.04,4785.44,428771,1317279824.0,1.2,0.46,22.25,0.44,57.600000000000364
2021-03-29,000002,4806.38,4848.28,4891.48,4759.26,519288,1608545552.0,2.75,0.76,36.66,0.53,132.21999999999935
2021-03-30,000002,4846.97,4896.71,4938.6,4822.09,479100,1496309168.0,2.4,1.0,48.43,0.49,116.51000000000022
2021-03-31,000002,4844.35,4717.37,4844.35,4682.02,1168413,3512092080.0,3.32,-3.66,-179.34,1.2,162.32999999999993
2021-04-01,000002,4717.37,4695.11,4737.0,4661.07,525118,1565413904.0,1.61,-0.47,-22.26,0.54,75.93000000000029
2021-04-02,000002,4717.37,4717.37,4727.84,4671.55,381350,1140366064.0,1.2,0.47,22.26,0.39,56.289999999999964
2021-04-06,000002,4717.37,4642.75,4717.37,4615.26,583846,1724509728.0,2.16,-1.58,-74.62,0.6,102.10999999999967
2021-04-07,000002,4651.91,4678.09,4680.71,4621.8,488441,1441764752.0,1.27,0.76,35.34,0.5,58.909999999999854
2021-04-08,000002,4638.82,4608.71,4649.29,4583.84,630401,1836528784.0,1.4,-1.48,-69.38,0.65,65.44999999999982
2021-04-09,000002,4625.73,4568.13,4628.35,4551.11,528596,1527734336.0,1.68,-0.88,-40.58,0.54,77.24000000000069
2021-04-12,000002,4587.77,4532.78,4598.24,4521.0,635228,1826857600.0,1.69,-0.77,-35.35,0.65,77.23999999999978
2021-04-13,000002,4547.18,4493.51,4560.27,4472.56,669695,1899238928.0,1.94,-0.87,-39.27,0.69,87.71000000000004
2021-04-14,000002,4507.91,4555.04,4566.82,4496.13,544165,1559705232.0,1.57,1.37,61.53,0.56,70.6899999999996
2021-04-15,000002,4540.64,4538.02,4572.06,4493.51,503527,1436503920.0,1.72,-0.37,-17.02,0.52,78.55000000000018
2021-04-16,000002,4558.97,4569.44,4569.44,4522.31,395753,1137450224.0,1.04,0.69,31.42,0.41,47.1299999999992
2021-04-19,000002,4564.2,4586.46,4595.62,4514.46,619894,1786257536.0,1.78,0.37,17.02,0.64,81.15999999999985
2021-04-20,000002,4560.27,4551.11,4575.98,4544.57,529774,1524136944.0,0.68,-0.77,-35.35,0.55,31.409999999999854
2021-04-21,000002,4531.47,4540.64,4549.8,4477.8,551734,1570191360.0,1.58,-0.23,-10.47,0.57,72.0
2021-04-22,000002,4562.89,4589.07,4596.93,4539.33,560026,1619545184.0,1.27,1.07,48.43,0.58,57.600000000000364
2021-04-23,000002,4521.0,4467.33,4527.55,4445.07,1292569,3642929920.0,1.8,-2.65,-121.74,1.33,82.48000000000047
2021-04-26,000002,4455.55,4416.27,4481.73,4403.18,859450,2389022464.0,1.76,-1.14,-51.06,0.88,78.54999999999927
2021-04-27,000002,4408.42,4446.38,4449.0,4390.09,511079,1419534464.0,1.33,0.68,30.11,0.53,58.909999999999854
2021-04-28,000002,4447.69,4413.66,4452.93,4400.56,476120,1318472544.0,1.18,-0.74,-32.72,0.49,52.36999999999989
2021-04-29,000002,4426.75,4441.15,4441.15,4390.09,623862,1730411472.0,1.16,0.62,27.49,0.64,51.05999999999949
2021-04-30,000002,4480.42,4477.8,4517.07,4446.38,777134,2193592784.0,1.59,0.83,36.65,0.8,70.6899999999996
2021-05-06,000002,4438.53,4445.07,4475.18,4420.2,489976,1368795680.0,1.23,-0.73,-32.73,0.5,54.98000000000047
2021-05-07,000002,4443.76,4455.55,4501.36,4439.84,491289,1382769024.0,1.38,0.24,10.48,0.51,61.51999999999953
2021-05-10,000002,4454.24,4395.33,4455.55,4361.29,589667,1620092496.0,2.12,-1.35,-60.22,0.61,94.26000000000022
2021-05-11,000002,4365.22,4405.8,4420.2,4337.73,368855,1011671792.0,1.88,0.24,10.47,0.38,82.47000000000025
2021-05-12,000002,4377.0,4328.56,4377.0,4308.93,810364,2192214688.0,1.55,-1.75,-77.24,0.83,68.06999999999971
2021-05-13,000002,4298.45,4308.93,4320.71,4284.05,550277,1475343360.0,0.85,-0.45,-19.63,0.57,36.659999999999854
2021-05-14,000002,4308.93,4333.8,4339.04,4274.89,624630,1679203376.0,1.49,0.58,24.87,0.64,64.14999999999964
2021-05-17,000002,4328.56,4340.35,4377.0,4301.07,582048,1579929568.0,1.75,0.15,6.55,0.6,75.93000000000029
2021-05-18,000002,4348.2,4362.6,4373.07,4320.71,437486,1188090528.0,1.21,0.51,22.25,0.45,52.35999999999967
2021-05-19,000002,4363.91,4294.53,4370.46,4285.36,515068,1386373296.0,1.95,-1.56,-68.07,0.53,85.10000000000036
2021-05-20,000002,4280.13,4320.71,4324.64,4248.71,457499,1226541376.0,1.77,0.61,26.18,0.47,75.93000000000029
2021-05-21,000002,4319.4,4268.35,4323.33,4259.18,495770,1323749776.0,1.48,-1.21,-52.36,0.51,64.14999999999964
2021-05-24,000002,4256.56,4218.6,4256.56,4208.13,729212,1911692448.0,1.13,-1.17,-49.75,0.75,48.43000000000029
2021-05-25,000002,4222.53,4293.22,4303.69,4213.36,721058,1914396832.0,2.14,1.77,74.62,0.74,90.32999999999993
2021-05-26,000002,4291.91,4348.2,4387.47,4286.67,817029,2219956240.0,2.35,1.28,54.98,0.84,100.80000000000018
2021-05-27,000002,4349.51,4345.58,4371.76,4322.02,542035,1472407808.0,1.14,-0.06,-2.62,0.56,49.73999999999978
2021-05-28,000002,4345.58,4318.09,4380.93,4298.45,602605,1627551104.0,1.9,-0.63,-27.49,0.62,82.48000000000047
2021-05-31,000002,4318.09,4285.36,4328.56,4263.11,566251,1511447040.0,1.52,-0.76,-32.73,0.58,65.45000000000073
2021-06-01,000002,4308.93,4272.27,4320.71,4255.25,609910,1622419888.0,1.53,-0.31,-13.09,0.63,65.46000000000004
2021-06-02,000002,4259.18,4293.22,4348.2,4234.31,853545,2287264272.0,2.67,0.49,20.95,0.88,113.88999999999942
2021-06-03,000002,4305.0,4281.44,4320.71,4267.04,505942,1353546848.0,1.25,-0.27,-11.78,0.52,53.67000000000007
2021-06-04,000002,4267.04,4236.93,4285.36,4217.29,714224,1885479328.0,1.59,-1.04,-44.51,0.73,68.06999999999971
2021-06-07,000002,4209.44,4185.87,4217.29,4164.93,647453,1676861168.0,1.24,-1.21,-51.06,0.67,52.35999999999967
2021-06-08,000002,4192.42,4201.58,4218.6,4180.64,446765,1164306336.0,0.91,0.38,15.71,0.46,37.960000000000036
2021-06-09,000002,4201.58,4181.94,4213.36,4175.4,389918,1012531056.0,0.9,-0.47,-19.64,0.4,37.960000000000036
2021-06-10,000002,4175.4,4147.91,4198.96,4141.36,538008,1387584800.0,1.38,-0.81,-34.03,0.55,57.600000000000364
2021-06-11,000002,4138.74,4100.78,4147.91,4085.07,758537,1918663072.0,1.51,-1.14,-47.13,0.78,62.83999999999969
2021-06-15,000002,4089.0,4031.4,4092.93,4010.45,899155,2228846016.0,2.01,-1.69,-69.38,0.93,82.48000000000002
2021-06-16,000002,4030.09,4057.58,4115.18,4026.16,676068,1693490880.0,2.21,0.65,26.18,0.7,89.02000000000044
2021-06-17,000002,4057.58,4062.82,4078.53,4032.71,440175,1098897072.0,1.13,0.13,5.24,0.45,45.820000000000164
2021-06-18,000002,4056.27,4006.53,4056.27,3990.82,700942,1722492944.0,1.61,-1.39,-56.29,0.72,65.44999999999982
2021-06-21,000002,3997.36,3958.09,4001.29,3938.45,624705,1513602448.0,1.57,-1.21,-48.44,0.64,62.840000000000146
2021-06-22,000002,3971.18,3962.02,3993.43,3931.91,724750,1754346048.0,1.55,0.1,3.93,0.75,61.51999999999998
2021-06-23,000002,3964.63,3997.36,4005.22,3947.62,743960,1809991552.0,1.45,0.89,35.34,0.77,57.59999999999991
2021-06-24,000002,4005.22,3975.11,4013.07,3962.02,601455,1470290944.0,1.28,-0.56,-22.25,0.62,51.05000000000018
2021-06-25,000002,3984.27,3998.67,4003.91,3971.18,478207,1168852240.0,0.82,0.59,23.56,0.49,32.73000000000002
2021-06-28,000002,4014.38,3942.38,4018.31,3938.45,563019,1364565712.0,2.0,-1.41,-56.29,0.58,79.86000000000013
2021-06-29,000002,3945.0,3905.73,3960.71,3895.25,664405,1588927552.0,1.66,-0.93,-36.65,0.68,65.46000000000004
2021-06-30,000002,3908.34,3907.03,3921.43,3866.45,498883,1183027392.0,1.41,0.03,1.3,0.51,54.98000000000002
2021-07-01,000002,3917.51,4060.2,4108.64,3912.27,1315384,3255497216.0,5.03,3.92,153.17,1.35,196.37000000000035
2021-07-02,000002,4034.02,3938.45,4034.02,3937.14,887290,2155246016.0,2.39,-3.0,-121.75,0.91,96.88000000000011
2021-07-05,000002,3939.76,3908.34,3943.69,3873.0,605992,1437710032.0,1.79,-0.76,-30.11,0.62,70.69000000000005
2021-07-06,000002,3918.82,3994.74,4030.09,3900.49,844135,2058328656.0,3.32,2.21,86.4,0.87,129.60000000000036
2021-07-07,000002,3958.09,3937.14,3994.74,3927.98,598541,1442986992.0,1.67,-1.44,-57.6,0.62,66.75999999999976
2021-07-08,000002,3951.54,3938.45,3964.63,3893.94,589155,1411774656.0,1.8,0.03,1.31,0.61,70.69000000000005
2021-07-09,000002,3909.65,3939.76,3969.87,3908.34,495908,1192140720.0,1.56,0.03,1.31,0.51,61.529999999999745
2021-07-12,000002,3969.87,3908.34,3969.87,3903.11,645789,1547277248.0,1.69,-0.8,-31.42,0.66,66.75999999999976
2021-07-13,000002,3910.96,3910.96,3950.23,3896.56,429413,1026027216.0,1.37,0.07,2.62,0.44,53.67000000000007
2021-07-14,000002,3907.03,3828.49,3916.2,3827.18,748482,1753035680.0,2.28,-2.11,-82.47,0.77,89.01999999999998
2021-07-15,000002,3828.49,3869.07,3896.56,3802.31,639812,1498254944.0,2.46,1.06,40.58,0.66,94.25
2021-07-16,000002,3853.36,3925.36,3938.45,3846.82,643154,1534958960.0,2.37,1.45,56.29,0.66,91.62999999999965
2021-07-19,000002,3916.2,3863.83,3917.51,3836.34,578646,1355079888.0,2.07,-1.57,-61.53,0.6,81.17000000000007
2021-07-20,000002,3840.27,3812.78,3849.43,3787.91,552478,1275982240.0,1.59,-1.32,-51.05,0.57,61.51999999999998
2021-07-21,000002,3801.0,3765.65,3821.94,3755.18,690511,1573728272.0,1.75,-1.24,-47.13,0.71,66.76000000000022
2021-07-22,000002,3763.03,3828.49,3833.72,3751.25,711181,1640587776.0,2.19,1.67,62.84,0.73,82.4699999999998
2021-07-23,000002,3820.63,3815.4,3846.82,3781.36,522943,1205101184.0,1.71,-0.34,-13.09,0.54,65.46000000000004
2021-07-26,000002,3774.82,3586.31,3774.82,3571.91,1423714,3100431104.0,5.32,-6.0,-229.09,1.47,202.9100000000003
2021-07-27,000002,3578.45,3429.21,3578.45,3420.05,1410662,2909955936.0,4.42,-4.38,-157.1,1.45,158.39999999999964
2021-07-28,000002,3431.83,3472.41,3509.07,3426.6,1051188,2147044672.0,2.4,1.26,43.2,1.08,82.47000000000025
2021-07-29,000002,3499.9,3486.81,3519.54,3435.76,787967,1623275248.0,2.41,0.41,14.4,0.81,83.77999999999975
2021-07-30,000002,3459.32,3494.67,3499.9,3421.36,679988,1392126720.0,2.25,0.23,7.86,0.7,78.53999999999996
2021-08-02,000002,3486.81,3526.09,3562.74,3421.36,834803,1731493152.0,4.05,0.9,31.42,0.86,141.37999999999965
2021-08-03,000002,3527.4,3523.47,3569.29,3511.69,557737,1167380576.0,1.63,-0.07,-2.62,0.57,57.59999999999991
2021-08-04,000002,3522.16,3480.27,3522.16,3469.8,620164,1277452576.0,1.49,-1.23,-43.2,0.64,52.35999999999967
2021-08-05,000002,3506.45,3537.87,3603.32,3493.36,1149844,2425340176.0,3.16,1.66,57.6,1.18,109.96000000000004
2021-08-06,000002,3503.83,3552.27,3560.12,3451.47,636435,1323046752.0,3.07,0.41,14.4,0.65,108.65000000000009
2021-08-09,000002,3539.18,3706.74,3769.58,3536.56,1389081,3081214272.0,6.56,4.35,154.47,1.43,233.01999999999998
2021-08-10,000002,3694.96,3651.76,3694.96,3600.71,898607,1954452448.0,2.54,-1.48,-54.98,0.92,94.25
2021-08-11,000002,3748.63,3815.4,3925.36,3748.63,1940357,4554630656.0,4.84,4.48,163.64,2.0,176.73000000000002
2021-08-12,000002,3804.92,3753.87,3838.96,3753.87,860884,1967002400.0,2.23,-1.61,-61.53,0.89,85.09000000000015
2021-08-13,000002,3747.32,3773.51,3804.92,3711.98,576712,1311218576.0,2.48,0.52,19.64,0.59,92.94000000000005
2021-08-16,000002,3789.22,3795.76,3876.93,3770.89,823954,1914354784.0,2.81,0.59,22.25,0.85,106.03999999999996
2021-08-17,000002,3774.82,3816.71,3914.89,3772.2,1050424,2457163056.0,3.76,0.55,20.95,1.08,142.69000000000005
2021-08-18,000002,3827.18,3895.25,3925.36,3768.27,927756,2172493648.0,4.12,2.06,78.54,0.95,157.09000000000015
2021-08-19,000002,3867.76,3820.63,3892.63,3797.07,792645,1838800112.0,2.45,-1.92,-74.62,0.82,95.55999999999995
2021-08-20,000002,3825.87,3768.27,3866.45,3725.07,820384,1868941856.0,3.7,-1.37,-52.36,0.84,141.37999999999965
2021-08-23,000002,3776.12,3777.43,3798.38,3759.11,411642,939780912.0,1.04,0.24,9.16,0.42,39.26999999999998
2021-08-24,000002,3770.89,3803.62,3831.11,3752.56,746208,1708479472.0,2.08,0.69,26.19,0.77,78.55000000000018
2021-08-25,000002,3849.43,3734.23,3849.43,3709.36,886592,1900600256.0,3.68,-1.82,-69.39,0.91,140.0699999999997
2021-08-26,000002,3718.52,3685.8,3766.96,3679.25,601520,1266424496.0,2.35,-1.3,-48.43,0.62,87.71000000000004
2021-08-27,000002,3685.8,3689.72,3719.83,3666.16,486747,1017770848.0,1.46,0.11,3.92,0.5,53.67000000000007
2021-08-30,000002,3571.91,3497.29,3581.07,3480.27,1707267,3346337008.0,2.73,-5.22,-192.43,1.76,100.80000000000018
2021-08-31,000002,3477.65,3545.72,3554.89,3451.47,967395,1880117408.0,2.96,1.38,48.43,1.0,103.42000000000007
2021-09-01,000002,3526.09,3679.25,3722.45,3511.69,1251790,2578218304.0,5.94,3.77,133.53,1.29,210.75999999999976
2021-09-02,000002,3696.27,3729.0,3768.27,3655.69,759266,1602798016.0,3.06,1.35,49.75,0.78,112.57999999999993
2021-09-03,000002,3715.91,3693.65,3761.72,3663.54,684516,1441816160.0,2.63,-0.95,-35.35,0.7,98.17999999999984
2021-09-06,000002,3672.71,3643.91,3709.36,3626.89,792302,1633927072.0,2.23,-1.35,-49.74,0.82,82.47000000000025
2021-09-07,000002,3660.92,3649.14,3671.4,3617.72,630701,1295608672.0,1.47,0.14,5.23,0.65,53.68000000000029
2021-09-08,000002,3625.58,3615.11,3663.54,3611.18,663611,1355179392.0,1.43,-0.93,-34.03,0.68,52.36000000000013
2021-09-09,000002,3594.16,3598.09,3622.96,3564.05,585182,1179987024.0,1.63,-0.47,-17.02,0.6,58.909999999999854
2021-09-10,000002,3598.09,3624.27,3654.38,3587.61,682114,1391976576.0,1.86,0.73,26.18,0.7,66.76999999999998
2021-09-13,000002,3609.87,3736.85,3742.09,3574.52,1470444,3065955440.0,4.62,3.11,112.58,1.51,167.57000000000016
2021-09-14,000002,3719.83,3588.92,3761.72,3579.76,1607058,3298161712.0,4.87,-3.96,-147.93,1.65,181.95999999999958
2021-09-15,000002,3571.91,3516.92,3577.14,3507.76,1033464,2041881872.0,1.93,-2.01,-72.0,1.06,69.37999999999965
2021-09-16,000002,3515.61,3443.61,3519.54,3443.61,1100870,2113908032.0,2.16,-2.08,-73.31,1.13,75.92999999999984
2021-09-17,000002,3447.54,3450.16,3485.5,3431.83,705319,1347615552.0,1.56,0.19,6.55,0.73,53.67000000000007
2021-09-22,000002,3427.9,3582.38,3604.63,3406.96,1644900,3250979136.0,5.73,3.83,132.22,1.69,197.67000000000007
2021-09-23,000002,3558.81,3643.91,3693.65,3552.27,1455787,2986064848.0,3.95,1.72,61.53,1.5,141.3800000000001
2021-09-24,000002,3624.27,3613.8,3674.02,3598.09,769259,1573373808.0,2.08,-0.83,-30.11,0.79,75.92999999999984
2021-09-27,000002,3591.54,3547.03,3621.65,3533.94,693130,1380073632.0,2.43,-1.85,-66.77,0.71,87.71000000000004
2021-09-28,000002,3613.8,3713.29,3789.22,3613.8,2103435,4437843200.0,4.95,4.69,166.26,2.16,175.41999999999962
2021-09-29,000002,3742.09,3725.07,3768.27,3694.96,1092349,2317154704.0,1.97,0.32,11.78,1.12,73.30999999999995
2021-09-30,000002,3761.72,3743.4,3818.02,3714.6,1005860,2159365664.0,2.78,0.49,18.33,1.04,103.42000000000007
2021-10-08,000002,3765.65,3734.23,3793.14,3714.6,732687,1562199440.0,2.1,-0.24,-9.17,0.75,78.53999999999996
2021-10-11,000002,3739.47,3846.82,3900.49,3735.54,1268994,2804632480.0,4.42,3.02,112.59,1.31,164.94999999999982
